annual_income,academic_percentage,ip_count,submission_hour,is_weekend,flag_count,duplicate_flag_count,high_severity_flag_count,medium_severity_flag_count,document_count,missing_document_count,verified_document_ratio,avg_tamper_score,max_tamper_score,document_issue_count,applicant_age,has_device_fingerprint,scholarship_title,scholarship_location,scholarship_degrees,scholarship_competitiveness,target_grade,income_cap,label
180146.19,63.86,1,12,0,0,0,0,0,4,0,1.0,0.082,0.1901,0,26,1,Erasmus Mundus European Master in Global Studies,United Kingdom,Master,0.319,68.29,567060.0,genuine
452342.65,74.29,0,12,0,2,0,0,1,4,0,0.8738,0.0286,0.1291,1,24,0,International Contest for Students Support 2022-2023,United Kingdom,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
573891.07,75.8,2,1,0,5,0,1,1,4,0,0.6258,0.01,0.06,3,28,1,Brandeis University - Merit- and Need-Based Scholarships,United States of America,Master,0.319,68.29,567060.0,suspicious
131393.79,54.43,2,13,0,0,0,0,0,4,0,0.6726,0.0338,0.0952,0,18,0,GREAT China Scholarships for Justice and Law,United Kingdom,Master,0.3265,68.49,565110.0,genuine
617741.82,39.74,1,11,0,6,2,1,1,4,0,0.4857,0.1534,0.3267,2,29,0,Master in Business Administration 80% OFF your Tuition fee - Scholarship,Europe,Master,0.325,68.45,565500.0,suspicious
733919.64,55.41,3,1,1,9,1,0,3,4,0,0.554,0.2079,0.3208,4,17,1,,,,0.1925,65.0,599950.0,fake
338291.88,76.0,0,10,0,0,0,0,0,4,0,0.7073,0.011,0.0495,0,17,1,International Excellent Student Scholarships at University of Derby,United Kingdom,"Master, Bachelor",0.3227,68.39,566085.0,genuine
734646.17,55.38,4,20,1,5,2,0,2,3,1,0.5035,0.0966,0.1507,0,23,0,,,,0.1925,65.0,599950.0,suspicious
494014.01,83.02,2,7,0,2,1,0,0,3,1,0.7255,0.1372,0.2441,1,20,0,Maths and Physics Undergraduate International Scholarships in UK,United Kingdom,Bachelor,0.2348,66.1,588965.0,genuine
672810.24,30.99,3,14,1,9,4,1,2,3,1,0.504,0.0353,0.2667,1,18,0,YFU (Youth for Undestanding) - Youth Exchange,Canada,Not Funded,0.165,64.29,607100.0,fake
327333.49,70.02,1,14,0,0,0,0,0,4,0,0.9166,0.0407,0.0711,0,20,0,,,,0.1925,65.0,599950.0,genuine
520525.44,68.33,2,23,0,4,1,0,2,3,1,0.4459,0.2535,0.364,1,21,1,University of Derby International merit awards in UK,United Kingdom,"Master, Bachelor",0.3201,68.32,566767.5,suspicious
134363.6,84.45,1,21,0,0,0,0,0,4,0,0.8961,0.121,0.1744,0,18,1,UEA Turkish Awards in the UK,United Kingdom,Master,0.3227,68.39,566085.0,genuine
50000.0,67.33,0,19,0,3,1,0,1,4,0,0.9088,0.0496,0.0496,1,21,1,International Student Support Contest 2022-2023,United Kingdom,"Master, Bachelor, Course",0.319,68.29,567060.0,genuine
464844.73,63.43,1,21,0,0,0,0,0,4,0,0.7793,0.0323,0.061,0,17,1,International Undergraduate Commitment Scholarships at Western Illinois University,United States of America,Bachelor,0.237,66.16,588380.0,genuine
963125.71,98.63,7,10,1,14,4,2,1,2,2,0.4761,0.3964,0.412,4,21,1,International music awards at Swansea University,United Kingdom,Bachelor,0.2318,66.03,589745.0,fake
1206364.47,60.65,3,23,1,11,2,2,3,4,0,0.3502,0.581,0.8145,3,24,0,Full Tuition PhD Positionsfor UK and EU Students at University of Warwick,United Kingdom,Phd,0.429,71.15,538460.0,fake
206927.44,72.68,1,22,0,0,0,0,0,4,0,0.7949,0.0811,0.1432,0,18,1,,,,0.1925,65.0,599950.0,fake
595688.84,64.24,0,11,0,1,0,0,0,4,0,0.8616,0.0648,0.1984,1,20,1,"Eldred-Waverley Scholarship at Linacre College, Oxford",United Kingdom,,0.1925,65.0,599950.0,genuine
346676.05,81.12,1,7,1,1,0,0,1,3,1,0.8564,0.0717,0.1263,0,16,1,Scholarship for Future Entrepreneur at IU International University of Applied Sciences - Online,Europe,"Master, Bachelor",0.319,68.29,567060.0,genuine
78557.77,61.99,1,19,0,5,1,1,3,3,1,0.5119,0.2358,0.29,0,19,0,April 2019 -Scholarship Application Open! Faculty of Global Studies,Pakistan,Bachelor,0.2385,66.2,587990.0,suspicious
232234.7,70.34,1,20,0,1,1,0,0,4,0,0.7459,0.0081,0.0611,0,19,1,International Student Scholarships - University of Evansville,United States of America,"Bachelor, Master",0.319,68.29,567060.0,genuine
358920.77,82.65,2,12,0,3,1,1,1,2,2,0.95,0.062,0.204,0,22,0,,,,0.1925,65.0,599950.0,suspicious
123422.85,81.86,0,21,1,1,0,0,1,4,0,0.8428,0.1253,0.1474,0,20,1,Horizon 2020,United Kingdom,Phd,0.429,71.15,538460.0,genuine
316303.14,65.56,2,23,1,8,2,1,2,4,0,0.301,0.2013,0.3325,3,22,0,ArtUniverse,Europe,"Master, Course",0.319,68.29,567060.0,fake
547733.69,60.72,0,17,0,2,0,1,0,4,0,0.9517,0.1195,0.2075,1,20,1,University of Manchester International Mathematics Scholarships in UK,United Kingdom,Bachelor,0.2318,66.03,589745.0,genuine
571527.21,63.58,1,21,0,7,3,0,1,4,0,0.5286,0.1925,0.1925,3,26,0,,,,0.1925,65.0,599950.0,suspicious
288990.28,85.29,3,19,1,7,0,1,1,4,0,0.7757,0.1669,0.3103,4,24,1,Heriot-Watt Scholarships and bursaries for UK campuses,United Kingdom,"Bachelor, Master, Phd",0.429,71.15,538460.0,suspicious
285529.29,93.68,0,22,0,1,0,0,0,4,0,0.7965,0.1353,0.213,1,23,1,Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,Pakistan,Phd,0.4403,71.45,535533.24,genuine
465045.95,76.82,3,8,0,1,0,0,0,4,0,0.8078,0.0822,0.1176,0,26,1,The Humane Studies Fellowship - Institute for Humane Studies at George Mason University,Canada,Phd,0.429,71.15,538460.0,genuine
449825.87,74.72,3,11,1,6,2,0,1,4,0,0.702,0.143,0.143,2,23,1,April 2019 -Scholarship Application Open! Faculty of Global Studies,Pakistan,Bachelor,0.2385,66.2,587990.0,suspicious
518211.63,62.49,2,13,0,4,0,1,1,2,2,0.5963,0.351,0.3943,2,24,0,Mischon de Reya Scholarships for International Students at Queen Mary University of London,United Kingdom,Master,0.319,68.29,567060.0,suspicious
484023.22,83.79,0,10,0,0,0,0,0,4,0,0.8675,0.0178,0.0942,0,23,1,Global Contest Scholarships for International Students 2022,Pakistan,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
383484.31,69.63,2,15,0,0,0,0,0,4,0,0.9398,0.1518,0.1789,0,20,0,East Tennessee University - General Undergraduate Scholarships,United States of America,Bachelor,0.231,66.01,589940.0,genuine
384562.32,45.95,0,16,0,1,0,0,0,4,0,0.8106,0.1196,0.1595,1,20,1,Google Anita Borg Memorial Scholarships for International Students at Arizona State University,United Kingdom,Bachelor,0.2385,66.2,587990.0,genuine
439285.5,76.07,1,20,0,7,1,0,2,4,0,0.6989,0.01,0.1698,4,21,0,International Tuition Award - University of Arizona,United States of America,Bachelor,0.231,66.01,589940.0,suspicious
575890.88,40.9,0,5,1,5,1,0,1,1,3,0.7087,0.3758,0.5322,3,26,0,,,,0.1925,65.0,599950.0,suspicious
467434.21,74.36,1,9,0,1,0,0,0,4,0,0.8899,0.0925,0.1152,1,27,1,British Chevening Scholarships for International Students,United Kingdom,,0.1925,65.0,599950.0,genuine
561646.92,57.35,5,5,1,6,1,1,1,2,2,0.6107,0.1953,0.3702,1,26,1,International Students Diversity Contest 2022-2023,United States of America,"Master, Bachelor, Phd, Course",0.4305,71.19,538070.0,fake
553306.39,53.52,3,2,1,8,1,0,3,3,1,0.7331,0.0524,0.0921,3,24,0,The Boehringer Ingelheim Fonds awards PhD fellowships,United States of America,Phd,0.429,71.15,538460.0,fake
554838.59,63.52,3,2,1,7,1,0,3,3,1,0.404,0.1348,0.1728,2,27,1,,,,0.1925,65.0,599950.0,suspicious
270023.31,72.18,3,10,0,1,0,0,0,3,1,0.9302,0.0,0.0281,0,17,0,Durham Doctoral Studentships,United Kingdom,Phd,0.429,71.15,538460.0,genuine
364583.8,85.16,1,21,0,0,0,0,0,3,1,0.91,0.0749,0.2393,0,22,0,Five scholarships of up to US$3000 for supply chain courses,Canada,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,genuine
473541.21,79.51,0,20,1,2,1,0,1,4,0,0.9768,0.116,0.1391,0,25,1,Becas Grisart 2022,Europe,Course,0.11,62.86,621400.0,genuine
378094.49,71.35,0,9,1,0,0,0,0,4,0,1.0,0.0545,0.0609,0,23,1,Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,United States of America,Phd,0.4403,71.45,535533.24,genuine
308025.13,90.4,0,11,0,0,0,0,0,4,0,0.9067,0.0295,0.0295,0,24,1,ROTARY GLOBAL GRANTS,United States of America,"Master, Phd",0.429,71.15,538460.0,genuine
182672.26,74.19,0,22,0,1,0,0,1,4,0,1.0,0.0,0.0,0,22,1,Centre for Studies in Religion and Society (CSRS) Visiting Research Fellowships,Canada,Phd,0.429,71.15,538460.0,genuine
200245.55,62.45,0,16,0,0,0,0,0,4,0,1.0,0.0191,0.0191,0,17,0,"$2,500 for Business School: BusinessCAS Breakthrough Scholarship",United States of America,"Master, Phd",0.4309,71.2,537972.5,genuine
606690.28,69.2,1,12,0,6,1,0,2,4,0,0.5922,0.01,0.0413,3,26,0,UWE Global Student Scholarships for International Students,United Kingdom,,0.1925,65.0,599950.0,suspicious
217350.22,66.69,0,22,0,0,0,0,0,4,0,0.9892,0.0699,0.1295,0,24,1,International No-Essay Support Competition Scholarships 2022-2023,United States of America,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
414266.16,47.34,0,0,1,8,2,1,1,3,1,0.3256,0.2404,0.2935,4,21,1,Professional Development Grants for International Students at University of Twente,United States of America,"Course, Master",0.3239,68.42,565792.5,fake
380315.12,58.34,0,13,0,1,0,1,0,2,2,0.8522,0.0353,0.1196,0,20,1,Cranfield Water Scholarships for Malawian Students in UK,United Kingdom,Master,0.3235,68.41,565890.0,genuine
456608.9,58.7,2,1,1,8,2,1,3,2,2,0.6793,0.1682,0.4048,2,19,1,Scholarships for Africa,Pakistan,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,fake
150403.76,63.25,2,13,0,1,0,0,1,4,0,0.8403,0.0664,0.098,0,25,0,Edinburgh Global Masters Scholarships,United Kingdom,,0.1925,65.0,599950.0,genuine
717954.21,79.3,3,8,0,8,3,1,1,4,0,0.2854,0.1512,0.2119,2,28,1,Hayek Fund for Scholars - Institute for Humane Studies at George Mason University,Europe,Phd,0.429,71.15,538460.0,fake
403417.08,71.14,1,4,1,2,0,0,1,4,0,0.6146,0.275,0.482,1,16,0,,,,0.1925,65.0,599950.0,suspicious
439857.38,71.17,3,18,0,3,0,0,0,4,0,0.6964,0.1033,0.195,2,20,0,,,,0.1925,65.0,599950.0,suspicious
362368.82,63.84,2,18,1,3,1,0,0,3,1,0.7384,0.1082,0.2126,2,29,1,Five scholarships of up to US$3000 for supply chain courses,United Kingdom,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,suspicious
490510.45,67.44,1,7,0,0,0,0,0,2,2,0.9347,0.0881,0.133,0,22,1,Be an exchange student for 1-2 semesters,Canada,Not Funded,0.165,64.29,607100.0,genuine
772659.51,32.16,2,20,0,5,2,1,2,4,0,0.4632,0.258,0.3348,0,16,1,,,,0.1925,65.0,599950.0,genuine
599822.07,70.04,1,15,1,1,0,0,1,4,0,0.8441,0.1083,0.1594,0,19,1,Loyola University Undergraduate Scholarships,United States of America,Bachelor,0.231,66.01,589940.0,genuine
400052.45,51.23,0,14,1,0,0,0,0,4,0,0.8752,0.15,0.186,0,21,0,NLU Direct to Success Transfer Student Scholarship,United States of America,Bachelor,0.2329,66.05,589452.5,genuine
219304.93,79.81,1,9,0,0,0,0,0,3,1,0.8755,0.0671,0.0671,0,20,1,International Students Contest Scholarships 2021-2022,United States of America,"Master, Bachelor",0.3201,68.32,566767.5,genuine
689597.29,64.65,1,13,0,12,4,3,2,4,0,0.3668,0.2852,0.3314,3,20,1,,,,0.1925,65.0,599950.0,fake
158635.88,85.17,0,7,0,1,0,0,0,4,0,0.9295,0.0705,0.1178,1,25,1,Marine Stewardship Council scholarship research program ,Canada,"Bachelor, Master, Phd, Course",0.432,71.23,537680.0,genuine
910828.25,78.19,3,6,0,4,0,0,1,2,2,0.7432,0.1612,0.3372,2,24,0,Rolls Royce PhD Positionsat University of Nottingham for UK and EU Students,United Kingdom,Phd,0.4425,71.5,534950.0,suspicious
479637.53,64.81,0,18,0,0,0,0,0,4,0,0.9877,0.0967,0.1122,0,16,1,3 Month F1 Visa Study English in USA Scholarship with Windsor University,Europe,Course,0.1111,62.89,621116.28,genuine
50000.0,77.24,0,8,0,0,0,0,0,3,1,0.8812,0.1069,0.1564,0,21,1,Adobe Research Women-in-Technology Scholarship,Europe,Bachelor,0.231,66.01,589940.0,genuine
253109.9,69.35,0,20,1,0,0,0,0,4,0,0.9073,0.0002,0.0635,0,22,0,Global Voices Scholarships at University of East Anglia,United Kingdom,Master,0.334,68.68,563160.0,genuine
1012780.17,94.82,6,16,0,9,1,2,2,2,2,0.2159,0.7238,1.0,2,31,0,,,,0.1925,65.0,599950.0,fake
631760.66,64.33,0,21,1,1,0,0,0,4,0,0.6879,0.2485,0.3865,1,16,0,International Student Scholarships at Castleton University,United States of America,Bachelor,0.2329,66.05,589452.5,genuine
308535.67,74.02,0,12,0,1,0,0,1,2,2,0.87,0.0351,0.0746,0,17,1,,,,0.1925,65.0,599950.0,genuine
325392.65,79.52,5,7,1,5,0,1,0,4,0,0.4914,0.2812,0.4743,2,23,0,Swansea University International Excellence and Merit Scholarships,United Kingdom,,0.1925,65.0,599950.0,suspicious
228304.01,72.88,1,10,1,0,0,0,0,4,0,0.8497,0.1063,0.1889,0,22,0,Future Leaders in Tech Scholarship,United States of America,Bachelor,0.246,66.4,586040.0,genuine
250551.19,71.86,1,16,0,0,0,0,0,2,2,0.8545,0.1015,0.178,0,22,0,,,,0.1925,65.0,599950.0,genuine
359582.62,80.58,0,22,0,2,1,0,1,4,0,0.8129,0.0392,0.0392,0,18,0,High Achievers Scholarship - Edge Hill University,United Kingdom,Bachelor,0.231,66.01,589940.0,genuine
253102.68,77.92,0,15,0,0,0,0,0,4,0,0.7815,0.0323,0.0475,0,19,1,Alliance Manchester Business School Scholarships,United Kingdom,Master,0.319,68.29,567060.0,genuine
156371.75,65.25,1,8,0,0,0,0,0,4,0,0.9774,0.0751,0.2053,0,23,0,International Presidential Scholarships at Stratford University,United States of America,"Bachelor, Master",0.3209,68.34,566572.5,genuine
564845.6,46.24,3,16,0,9,0,2,2,3,1,0.5675,0.2261,0.2336,4,23,1,,,,0.1925,65.0,599950.0,fake
118263.64,80.85,1,13,0,0,0,0,0,4,0,0.8119,0.1033,0.1423,0,26,1,Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,Canada,Phd,0.4403,71.45,535533.24,genuine
611178.62,59.53,6,13,1,15,4,3,3,1,3,0.1931,0.214,0.4858,3,26,0,YFU (Youth for Undestanding) - Youth Exchange,United States of America,Not Funded,0.165,64.29,607100.0,fake
694730.12,71.74,2,2,0,4,0,2,1,3,1,0.7992,0.061,0.1592,1,27,1,,,,0.1925,65.0,599950.0,suspicious
718384.44,63.85,2,10,0,7,1,2,1,1,3,0.95,0.1706,0.2733,3,23,0,Sports Science: Fully Funded PhD at Swansea: The effect of mineral rich Algae,United Kingdom,Phd,0.429,71.15,538460.0,fake
266113.07,60.35,2,19,1,3,1,0,0,3,1,0.6604,0.01,0.0918,2,23,0,PEEF Scholarships,Pakistan,"Master, Bachelor, Phd, Course",0.429,71.15,538460.0,suspicious
684379.15,98.54,6,12,1,10,3,0,3,3,1,0.2515,0.3035,0.4257,2,23,1,Kutztown University of Pennsylvania - International Student Scholarships,United States of America,Bachelor,0.231,66.01,589940.0,fake
296049.5,68.49,0,13,0,1,0,0,1,3,1,0.9514,0.0225,0.0491,0,18,1,International Students Support Contest 2022-2023,Canada,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
128561.94,78.27,0,19,1,1,1,0,0,4,0,0.9133,0.0133,0.1074,0,23,1,GREAT Scholarships for Mexican Students at Queen’s University Belfast,United Kingdom,Master,0.3265,68.49,565110.0,genuine
367880.6,80.43,1,15,1,0,0,0,0,4,0,0.7814,0.0,0.0838,0,16,1,"$2,500 for Engineering Students: EngineeringCAS Breakthrough Scholarship",United States of America,"Master, Phd",0.4309,71.2,537972.5,genuine
783786.63,58.43,3,20,1,11,2,2,2,1,3,0.3086,0.2655,0.4014,4,24,0,Sir Ray Tindle international awards at University of Creative Arts,United Kingdom,Bachelor,0.2318,66.03,589745.0,fake
311530.41,88.24,1,14,0,2,0,0,1,4,0,0.795,0.0,0.0167,1,23,1,Master in Business Administration 80% OFF your Tuition fee,Pakistan,Master,0.325,68.45,565500.0,fake
418853.45,44.73,5,16,1,8,2,0,1,4,0,0.8329,0.1712,0.3093,3,19,0,University of Manchester Merit-based Master’s International Scholarships in UK,United Kingdom,Master,0.3235,68.41,565890.0,fake
712048.25,63.61,3,8,0,7,2,0,1,4,0,0.6128,0.1583,0.2406,3,21,0,International Scholarship Student Competition 2022,Pakistan,"Master, Bachelor, Course",0.3205,68.33,566670.0,suspicious
129675.26,62.16,0,12,0,3,1,1,1,4,0,1.0,0.1223,0.1602,0,16,1,,,,0.1925,65.0,599950.0,genuine
881326.75,37.74,2,19,0,10,3,2,1,4,0,0.3875,0.2759,0.2858,4,15,0,University of Ottawa International Admission Doctorate Scholarships in Canada,Canada,Phd,0.4358,71.33,536705.0,fake
370549.92,71.46,0,14,0,0,0,0,0,3,1,0.7823,0.1354,0.1806,0,22,1,University of Waterloo Arthur F. Church Mechanical Engineering international awards,Canada,Bachelor,0.2348,66.1,588965.0,genuine
347436.4,70.92,0,11,0,2,0,0,1,4,0,0.7511,0.0711,0.0711,1,16,0,Axol Science Scholarship for Graduate or Undergraduate Degree Programs,United States of America,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
640148.55,71.55,3,18,1,3,0,0,0,3,1,0.2691,0.0435,0.1802,2,23,0,UWE Bristol International Scholarships: Postgraduate,United Kingdom,Master,0.319,68.29,567060.0,suspicious
372399.09,61.48,0,22,1,3,1,0,0,4,0,0.7843,0.0055,0.119,2,24,1,Global Scholars Program to Study at Babson College,United States of America,"Bachelor, Course",0.231,66.01,589940.0,genuine
356870.6,66.95,0,17,0,1,1,0,0,4,0,0.8547,0.1066,0.1066,0,21,1,Southern African Scholarships at University of Edinburgh,United Kingdom,,0.1925,65.0,599950.0,genuine
265114.72,84.74,1,14,0,0,0,0,0,4,0,0.8964,0.1503,0.1979,0,24,0,"The Engineering Doctorate (EngD) - Bath and Bournemouth Universities, Centre for Doctoral Training",United Kingdom,Phd,0.429,71.15,538460.0,genuine
242513.31,74.61,0,18,0,1,0,0,1,4,0,0.9156,0.0119,0.017,0,20,1,David Sainsbury Full MSc Scholarships for International Students in UK,United Kingdom,Master,0.3307,68.6,564016.24,genuine
90944.42,48.92,1,7,1,7,0,1,3,1,3,0.5113,0.0368,0.2323,3,19,1,Sports Science: Fully Funded PhD at Swansea: The effect of mineral rich Algae,United Kingdom,Phd,0.429,71.15,538460.0,suspicious
1002705.21,59.99,1,21,0,9,2,3,0,2,2,0.0,0.1628,0.4487,4,19,0,St Mary’s University Vice-Chancellor’s Excellence funding for UK and EU Students in UK,United Kingdom,Bachelor,0.2333,66.06,589355.0,fake
219885.64,59.94,0,13,1,2,0,0,1,4,0,0.9646,0.1124,0.1989,1,27,0,Wichita International Student Hardship Fund in the United States,United States of America,Bachelor,0.2318,66.03,589745.0,genuine
507427.45,78.22,0,9,1,3,1,0,2,4,0,1.0,0.0279,0.0885,0,22,1,Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,United States of America,Phd,0.4403,71.45,535533.24,genuine
222583.53,57.16,0,19,1,1,0,0,0,4,0,0.7032,0.1621,0.2582,1,17,1,Bristol University International Scholarships,United Kingdom,,0.1925,65.0,599950.0,genuine
1064050.58,67.05,3,5,1,13,4,3,3,0,4,0.4493,0.2922,0.4826,2,28,0,EU Transition Bursary at University of Derby,United Kingdom,"Bachelor, Master",0.3224,68.38,566182.5,fake
435185.59,81.7,1,4,0,7,1,0,2,4,0,0.6723,0.1576,0.2078,4,22,1,The Boehringer Ingelheim Fonds awards PhD fellowships,Pakistan,Phd,0.429,71.15,538460.0,suspicious
441526.67,65.82,2,20,0,0,0,0,0,4,0,0.9034,0.0111,0.0761,0,19,1,THGM MUSE Scholarship,United Kingdom,Bachelor,0.2315,66.02,589817.15,suspicious
300662.94,77.77,0,20,1,0,0,0,0,4,0,1.0,0.062,0.0788,0,26,0,Biosciences: Fully Funded PhD Scholarship at Swansea: Seagrass Restoration,United Kingdom,Phd,0.429,71.15,538460.0,suspicious
871549.53,47.5,4,2,0,10,4,0,2,1,3,0.2705,0.2759,0.375,3,19,0,Five scholarships of up to US$3000 for supply chain courses,Europe,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,fake
673369.17,36.96,6,3,1,10,1,0,3,3,1,0.2562,0.4382,0.685,4,21,0,James B. Duke Scholarships for International Students at Furman University,United States of America,"Bachelor, Master",0.319,68.29,567060.0,fake
278919.14,90.59,1,21,0,2,0,1,1,4,0,0.8199,0.163,0.2397,0,25,1,International Student Emergency Relief Scholarships in USA,United States of America,Bachelor,0.2318,66.03,589745.0,genuine
442676.32,49.78,3,3,0,2,0,0,0,2,2,0.7263,0.01,0.0521,1,19,0,University of Strathclyde Access Bursary for ROI Students in UK,United Kingdom,Bachelor,0.2333,66.06,589355.0,suspicious
604564.27,81.19,0,9,0,1,0,0,1,4,0,0.9179,0.1461,0.1808,0,16,1,Becas Grisart 2022,Europe,Course,0.11,62.86,621400.0,genuine
89627.18,80.29,1,11,1,1,0,0,0,4,0,0.8831,0.0285,0.109,1,16,0,Horizon 2020,United Kingdom,Phd,0.429,71.15,538460.0,genuine
550355.42,86.43,2,6,1,6,2,1,1,2,2,0.6652,0.2437,0.3324,2,21,0,Five scholarships of up to US$3000 for supply chain courses,Canada,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,fake
478050.18,87.58,0,13,0,0,0,0,0,4,0,0.7131,0.0848,0.1344,0,19,1,,,,0.1925,65.0,599950.0,genuine
254098.27,96.02,0,10,0,0,0,0,0,3,1,1.0,0.0701,0.1294,0,23,1,Computer Science Scholarships for International Students in UK,United Kingdom,Master,0.322,68.37,566280.0,genuine
702312.74,52.29,6,0,0,14,3,3,3,1,3,0.0025,0.2144,0.2672,3,26,0,President’s Postdoctoral Fellowship Program at University of California in USA,United States of America,Phd,0.4671,72.14,528561.8,fake
296108.81,67.49,4,19,0,9,3,1,3,4,0,0.4511,0.01,0.0759,1,16,1,UN-Nippon Fellowship Programme in Ocean Affairs for Coastal Developing Countries,United States of America,,0.1925,65.0,599950.0,fake
370663.53,67.84,0,11,0,0,0,0,0,3,1,0.9967,0.0,0.0719,0,27,1,International music awards at Swansea University,United Kingdom,Bachelor,0.2318,66.03,589745.0,genuine
124340.67,77.6,0,20,1,5,1,1,2,2,2,0.4684,0.1099,0.1195,1,22,0,University of Roehampton EU Transition Scholarships in UK,United Kingdom,"Master, Bachelor",0.319,68.29,567060.0,suspicious
612209.27,52.19,3,6,0,5,2,0,2,1,3,0.449,0.2169,0.3456,0,20,0,ROTARY GLOBAL GRANTS,Europe,"Master, Phd",0.429,71.15,538460.0,suspicious
248091.27,98.46,2,21,0,1,1,0,0,4,0,0.7335,0.0594,0.1182,0,16,0,KDS Competition Scholarship 2021,Canada,"Master, Bachelor",0.3201,68.32,566767.5,genuine
751839.05,70.84,3,6,0,11,2,2,2,2,2,0.3831,0.4464,0.513,4,26,1,,,,0.1925,65.0,599950.0,fake
771266.43,75.81,1,19,0,4,1,1,2,4,0,0.2623,0.2245,0.4957,0,23,0,Marine Stewardship Council scholarship research program ,Pakistan,"Bachelor, Master, Phd, Course",0.432,71.23,537680.0,suspicious
320261.34,73.93,1,20,1,1,0,0,1,4,0,0.8193,0.0625,0.1312,0,20,1,PhD Position in Fiber Devices for International Students,Canada,Phd,0.429,71.15,538460.0,fake
258168.97,81.39,0,10,1,2,0,0,0,4,0,0.6653,0.0191,0.0925,2,20,1,"ChameleonJohn Annual $3,000 Scholarship for US Studies",United States of America,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
297982.77,56.07,0,2,1,5,0,0,2,4,0,0.7016,0.2306,0.3888,3,24,1,Adobe Research Women-in-Technology Scholarship,Canada,Bachelor,0.231,66.01,589940.0,suspicious
